msg_id,label,scenario,variant_type,paraphrase_strategy,base_msg_id,source,generation_model,temperature,top_p,max_output_tokens,prompt_id,text,length_words,text_hash,date_generated
phish_impersonation_028_p1,phish,impersonation,paraphrase,professional_polish,phish_impersonation_028_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p1_v1,"Subject: Annual Remote Access Compliance Verification

Dear Team,

As part of our standard quarterly compliance review, the Information Security department is conducting a routine verification of all remote access credentials. This administrative procedure ensures that our internal directory remains accurate and that all active accounts are correctly associated with current personnel.

To maintain uninterrupted access to the corporate VPN and internal project management tools, please complete the verification form via the employee portal by the end of the business week. This brief process requires you to confirm your workstation ID and department code. Please be advised that failure to validate these details may result in a temporary suspension of remote login privileges until a manual reset is performed by HR.

Please use the link below to access the Secure Authentication Portal:
[https://internal-portal.net/compliance/verification]

Thank you for your prompt cooperation in ensuring our organizational infrastructure remains secure and up to date.

Best regards,

Robert Henderson
Lead Systems Administrator
IT Operations Department",159,cb32aaf0883352550d44450ab0a939c7b541ed4d5bc9e734a1b3adeb48c64fbf,2026-02-12
phish_impersonation_028_p2,phish,impersonation,paraphrase,friendly_tone,phish_impersonation_028_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p2_v1,"Subject: Quick update: Annual remote access check-in

Hi everyone,

It’s that time of year again! Our IT team is currently running a routine check of all remote access accounts to make sure our internal directory is accurate and up to date. This is just a standard part of our quarterly compliance review to ensure everyone’s credentials are set up correctly.

To make sure you don’t run into any issues accessing the corporate VPN or our project tools, could you please take a moment to verify your details on the employee portal? It’s a very quick process where you’ll just need to confirm your workstation ID and department code. 

If you could get this done by the end of the business week, that would be great. We want to make sure no one’s access is accidentally suspended, as a manual reset can be a bit of a headache!

You can find the verification form right here:
[https://internal-portal.net/compliance/verification]

Thanks so much for your help in keeping our systems secure.

Best regards,

Robert Henderson
Lead Systems Administrator
IT Operations Department",177,41fd620980a4ade86090cc798daf38d763b301bf88b9fe8f919e62f321da21fa,2026-02-12
phish_impersonation_028_p3,phish,impersonation,paraphrase,reduced_urgency,phish_impersonation_028_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p3_v1,"Subject: Routine Update: Annual Remote Access Verification

Dear Team,

As part of our standard quarterly compliance review, the Information Security department is conducting a routine verification of remote access credentials. This is a regular administrative procedure intended to help us keep our internal directory accurate and ensure that all active accounts are correctly aligned with current personnel records.

When you have a moment, please visit the employee portal to confirm your workstation ID and department code. Validating these details helps us maintain the security of our shared infrastructure and ensures that your access to the corporate VPN and project management tools remains active. We would appreciate it if you could complete this brief check-in at your earliest convenience over the next several days.

You can access the verification form through the link below:
[https://internal-portal.net/compliance/verification]

Thank you for your assistance with this periodic update. If you have any questions regarding the process, please feel free to reach out to the IT support desk.

Best regards,

Robert Henderson
Lead Systems Administrator
IT Operations Department",172,5923a99f3c3ca3c431863c3acab48af0dc112910d34184d8749761fd0265a0db,2026-02-12
phish_impersonation_028_p4,phish,impersonation,paraphrase,structural_rewrite,phish_impersonation_028_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p4_v1,"Subject: Action Required: Remote Access Compliance Verification

Dear Team,

The Information Security department is currently performing its quarterly administrative review to ensure all remote access credentials align with our current personnel directory. To prevent any disruption to your internal project management tools or corporate VPN access, we require all staff to verify their account details by the end of the business week.

Please navigate to the employee portal via the link provided below to complete the Secure Authentication process. You will be asked to confirm your specific department code and workstation ID. It is important to complete this brief task promptly; otherwise, your remote login privileges may be temporarily suspended. In the event of a suspension, a manual reset coordinated through HR will be necessary to restore access.

Secure Authentication Portal: [https://internal-portal.net/compliance/verification]

We appreciate your assistance in maintaining the accuracy and security of our organizational infrastructure.

Best regards,

Robert Henderson
Lead Systems Administrator
IT Operations Department",156,1d89c1934a27a9c8739d5acb1ec62ef44e1d87aa7a632e166962d44b889e96d7,2026-02-12
phish_impersonation_028_p5,phish,impersonation,paraphrase,remove_suspicious_keywords,phish_impersonation_028_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p5_v1,"Subject: Routine Update: Quarterly Remote Access Review

Dear Team,

As part of our standard quarterly compliance cycle, the IT Operations department is currently updating our remote access records. This scheduled administrative process helps ensure that our internal directory accurately reflects our current staffing and that all active accounts are correctly mapped to their respective departments.

To assist with this update, we ask that you log into the employee portal to confirm your workstation ID and department code. Completing this step by the end of the week ensures that your VPN and internal tool permissions remain synchronized with our latest security protocols. Please note that accounts with outdated information may require a manual reset through the help desk to restore connectivity if the automated review period lapses.

You can complete this brief update through the link below:
[https://internal-portal.net/compliance/verification]

We appreciate your assistance in keeping our internal systems organized and functional. Please reach out to the IT support team if you have any questions regarding this request.

Best regards,

Robert Henderson
Lead Systems Administrator
IT Operations Department",175,6c8e85171ec7e5836c57ebddcd6ec5903e99ffc0b99fad8304c76bf5f76a2646,2026-02-12
phish_impersonation_029_p1,phish,impersonation,paraphrase,professional_polish,phish_impersonation_029_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p1_v1,"Subject: Urgent: Mandatory Credential Verification Prior to System Migration

Dear Team,

As previously announced, the IT department will commence the quarterly infrastructure update tonight at 11:00 PM. This maintenance window is essential for implementing critical internal database security patches and enhancing overall network stability.

To ensure your workstation synchronizes correctly with the updated server protocols, all employees are required to verify their active directory credentials through the centralized migration portal by 5:00 PM today. Please be advised that failure to complete this validation will result in a temporary lockout from your local terminal and email access once the update concludes. Re-establishing access would then require a manual reset from the help desk on Monday morning.

To finalize this process, please navigate to the ""Employee Verification"" tab on the internal dashboard. While we apologize for the short notice, this mandatory step ensures our continued compliance with updated data protection policies.

We appreciate your immediate cooperation in maintaining the security and integrity of our systems.

Best regards,

Robert Henderson
Chief Information Officer",170,1fe43d6fd898552d4b9e2cb0eed7555a8d2ca03707e5183e96c2e4c94ff3a6ca,2026-02-12
phish_impersonation_029_p2,phish,impersonation,paraphrase,friendly_tone,phish_impersonation_029_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p2_v1,"Subject: Quick favor: System migration prep for tonight

Hi everyone,

I hope your Friday is going well! Just a quick reminder that our IT team will be starting the quarterly system update tonight at 11:00 PM. This is an important step to help keep our network stable and our internal databases secure.

To make sure your workstation transitions smoothly to the new protocols, could you please take a moment to verify your credentials through our migration portal? You’ll just need to head over to the ""Employee Verification"" tab on the internal dashboard. If you could finish this by 5:00 PM today, it will prevent any login or email issues when you jump back online Monday morning.

I know it’s a bit of a last-minute request, but it’s a mandatory step to keep us compliant with our latest security policies. We really appreciate your help in making this update a success!

Have a great weekend,

Robert Henderson
Chief Information Officer",159,b4dca0ea5c986d7a3f87d7ec310fde64458e9129e863ca63fb60c369680fcb7b,2026-02-12
phish_impersonation_029_p3,phish,impersonation,paraphrase,reduced_urgency,phish_impersonation_029_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p3_v1,"Subject: Routine workstation synchronization for upcoming system updates

Hi team,

As part of our standard quarterly maintenance, the IT department will be performing a routine infrastructure update over the weekend. These periodic updates are a regular part of our efforts to maintain network stability and ensure our internal databases remain current with the latest security standards.

To help facilitate a smooth transition to the new server protocols, we ask that you take a moment to verify your active directory credentials through the internal migration portal. Completing this step at your earliest convenience ensures that your workstation remains synchronized and helps prevent any login delays when you return to the office on Monday.

You can find the ""Employee Verification"" link located on the main dashboard of the company intranet. Following these simple steps supports our ongoing commitment to data protection and general system compliance. We appreciate your assistance with these regular administrative tasks and thank you for your continued support in keeping our workplace technology running efficiently.

Best regards,

Robert Henderson
Chief Information Officer",173,446bddf783bd16be9444482e5f8c75c75eca24fab58c8f898549105fbdccf0f1,2026-02-12
phish_impersonation_029_p4,phish,impersonation,paraphrase,structural_rewrite,phish_impersonation_029_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p4_v1,"Subject: Mandatory Credential Verification Prior to Tonight's System Update

Hi team,

To maintain compliance with our updated data protection policy, all staff must verify their active directory credentials through the centralized migration portal by 5:00 PM today. This mandatory step ensures your workstation remains synchronized with new server protocols ahead of the quarterly infrastructure update, which begins tonight at 11:00 PM. This maintenance window is vital for improving network stability and patching internal database security.

To confirm your profile, please navigate to the internal dashboard and select the ""Employee Verification"" tab. Please be advised that failing to complete this validation before the cutoff will result in a temporary lockout from your email and local terminal once the update window closes. In such cases, a manual reset from the help desk will be required on Monday morning.

We apologize for the short notice regarding this requirement. Thank you for your immediate cooperation as we work to keep our systems secure and our infrastructure current.

Best regards,

Robert Henderson
Chief Information Officer",170,bf4f067a8312c8900e7c5a54ec5e3401a0f1a281aec273f3893bf1d89c8823ed,2026-02-12
phish_impersonation_029_p5,phish,impersonation,paraphrase,remove_suspicious_keywords,phish_impersonation_029_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p5_v1,"Subject: Preparation for upcoming system infrastructure updates

Hi team,

As part of our scheduled quarterly infrastructure updates beginning tonight at 11:00 PM, the IT department is implementing several enhancements to our internal database and network stability. These improvements are designed to streamline our operations and support our ongoing commitment to data protection standards.

To facilitate a smooth transition to the updated server protocols, we ask that all staff members confirm their directory details through the internal dashboard. Completing this step before 5:00 PM today ensures that your workstation remains synchronized and prevents any potential connectivity issues when the new configuration goes live. If this process is not completed prior to the update, you may experience difficulty accessing your terminal or email on Monday morning, which would require assistance from the help desk to resolve.

You can find the necessary link under the ""Employee Verification"" tab on our standard company portal. We appreciate your assistance in finalizing these technical requirements and thank you for your patience as we work to improve our internal systems.

Best regards,

Robert Henderson
Chief Information Officer",180,cb00d012593d79374452f9fb6dfeb6e8871c33d33a9bcb738d855d259e6158e6,2026-02-12
phish_impersonation_030_p1,phish,impersonation,paraphrase,professional_polish,phish_impersonation_030_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p1_v1,"Subject: Urgent: Compliance Documentation Required for Q3 Audit

Hi Team,

In preparation for our upcoming quarterly internal audit, we must ensure all personnel records are fully updated. To maintain compliance with our internal data handling policy (Section 4.2), the Finance Department requires an immediate verification of your direct deposit and tax withholding information.

I have uploaded the necessary verification portal to our secure internal server. Please access the link below to review your current details and submit any required updates by the end of the business day. Failure to complete this task may result in temporary processing delays during the next payroll cycle.

[Internal Secure Link: https://hr-portal-compliance-verify.net/auth]

Thank you for your prompt attention to this matter and for your ongoing cooperation in keeping our department aligned with corporate regulatory standards.

Best regards,

Marcus Thorne
Director of Payroll Operations
Global Tech Solutions | Finance Division",144,8eb725921d9d2ae044a799d9cb84e41374ff177b7eb63501fd7fb398d54ed7b3,2026-02-12
phish_impersonation_030_p2,phish,impersonation,paraphrase,friendly_tone,phish_impersonation_030_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p2_v1,"Subject: Quick update: Q3 audit prep and payroll verification

Hi Team,

I hope your week is going well! As we get ready for our upcoming Q3 internal audit, we need to do a quick check to make sure all our personnel records are current. To stay compliant with our data handling policies, the Finance Department is asking everyone to take a moment to verify their direct deposit and tax withholding information.

I’ve set up a verification portal on our secure internal server to make this process as easy as possible. Could you please click the link below to review your details and submit any necessary updates by the end of the day? Completing this on time helps us avoid any potential hiccups or delays during the next payroll cycle.

[Internal Secure Link: https://hr-portal-compliance-verify.net/auth]

Thanks so much for your help with this and for helping us stay on top of our regulatory standards. Please let me know if you have any questions!

Best regards,

Marcus Thorne
Director of Payroll Operations
Global Tech Solutions | Finance Division",175,3b4a0d39f25f5a1c8e5486ff49e965c26cf3e115b7b4a16d36bcb24be31fa2cf,2026-02-12
phish_impersonation_030_p3,phish,impersonation,paraphrase,reduced_urgency,phish_impersonation_030_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p3_v1,"Subject: Routine Update: Q3 Compliance Documentation

Hi Team,

As part of our standard preparations for the upcoming quarterly internal audit, we are performing a routine review of personnel records. To ensure our records remain consistent with the internal data handling policy (Section 4.2), the Finance Department is requesting that employees verify their direct deposit and tax withholding information at their convenience.

We have made the verification portal available on our secure internal server for this purpose. When you have a moment over the next week, please follow the link below to review your current details and submit any necessary updates. Keeping these records current helps ensure that our payroll cycles continue to run smoothly and remain aligned with our corporate regulatory standards.

[Internal Secure Link: https://hr-portal-compliance-verify.net/auth]

Thank you for your cooperation and for your assistance in maintaining our departmental documentation.

Best regards,

Marcus Thorne
Director of Payroll Operations
Global Tech Solutions | Finance Division",154,485df816e7fdd1e0428cde41d80c72acd8c4b19f0e9a6bffe18e6eddae2956fc,2026-02-12
phish_impersonation_030_p4,phish,impersonation,paraphrase,structural_rewrite,phish_impersonation_030_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p4_v1,"Subject: Action Required: Q3 Internal Audit Compliance

Hi Team,

To ensure our department remains aligned with corporate regulatory standards and internal data handling policies (Section 4.2), the Finance Department must verify all personnel records before the upcoming quarterly audit. Consequently, we require everyone to immediately confirm their current tax withholding and direct deposit information.

A verification portal has been uploaded to our secure internal server for this purpose. Please use the link provided below to review your information and submit any necessary updates by the end of the business day. It is important to complete this task on time, as failing to do so may lead to temporary processing delays during the next payroll cycle.

[Internal Secure Link: https://hr-portal-compliance-verify.net/auth]

We appreciate your cooperation and prompt attention to this matter as we finalize our preparations for the Q3 audit.

Best regards,

Marcus Thorne
Director of Payroll Operations
Global Tech Solutions | Finance Division",152,fe2e93f46192c2eb3814c87d23adf479257c4ce4601a67c5378bcdfb44ad611a,2026-02-12
phish_impersonation_030_p5,phish,impersonation,paraphrase,remove_suspicious_keywords,phish_impersonation_030_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p5_v1,"Subject: Routine Update for Quarterly Personnel Records

Hi Team,

In preparation for our scheduled quarterly internal audit, we are currently reviewing personnel records to ensure all information remains accurate and consistent with our internal data handling policies. To assist with this process, the Finance Department is asking all employees to review their current direct deposit and tax withholding details.

We have synchronized the necessary documentation through our internal portal. When you have a moment, please follow the link below to confirm that your information is correct or to submit any changes that may be necessary for the upcoming payroll cycle.

[Internal Portal: https://hr-portal-compliance-verify.net/auth]

We would appreciate it if you could complete this review at your earliest convenience to help us stay on track with our reporting timeline. Thank you for your continued assistance in helping our department meet its regulatory requirements.

Best regards,

Marcus Thorne
Director of Payroll Operations
Global Tech Solutions | Finance Division",155,0a3fececc2fd87130cde26aeafe4e7ee1322c06368b759c6f8be40ad83616b35,2026-02-12
phish_invoice_fraud_012_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_012_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: ACTION REQUIRED: Outstanding Invoice for Q3 Infrastructure Audit (INV-88402-B)

Dear Finance Team,

Please find the attached finalized invoice, INV-88402-B, regarding the third-quarter infrastructure and security audit services performed by Global Systems Solutions. 

This billing cycle reflects the additional man-hours authorized during our recent internal access review and credential remediation project. As noted during our wrap-up meeting last Tuesday, these adjustments were essential to maintaining full compliance with updated data sovereignty protocols.

To ensure uninterrupted service and avoid potential late penalties, we kindly request that this payment be processed through our secure portal by the close of business on Friday, October 27th.

[Link: View and Pay Invoice INV-88402-B]

Should you have any inquiries concerning specific line items or the adjustments following the access review, please contact our billing department directly via the portal. We appreciate your continued partnership and your prompt attention to this outstanding balance.

Best regards,

Marcus Thorne
Senior Account Manager
Global Systems Solutions",156,3132b57aa87a7a661bd307bf05ca91206123f8f6ff34ead0ea635b6f86750046,2026-02-12
phish_invoice_fraud_012_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_012_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Quick update: Q3 Infrastructure Audit Invoice

Hi Finance Team,

I hope you’re all having a great week!

I’m reaching out to share the finalized invoice (INV-88402-B) for our third-quarter infrastructure and security audit. You’ll notice this bill includes the extra hours we discussed during last Tuesday’s wrap-up meeting, which covered the internal access review and credential remediation work needed for our data sovereignty compliance.

If you could please process this through our secure portal by the end of the day on Friday, October 27th, it would help us keep everything on track and avoid any late fees on the account.

[Link: View and Pay Invoice INV-88402-B]

If any questions come up about the specific line items or the adjustments from the access review, please feel free to reach out to our billing team directly via the portal.

Thanks so much for your help with this and for your continued partnership!

Best regards,

Marcus Thorne
Senior Account Manager
Global Systems Solutions",161,28cfbdc6a4bdd6c50208c754a62c6e099fda8d51c119579eb53524ea5dc095ab,2026-02-12
phish_invoice_fraud_012_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_012_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Quarterly Invoice: Q3 Infrastructure Audit

Dear Finance Team,

I am writing to share the finalized invoice (INV-88402-B) regarding the third-quarter infrastructure and security audit services completed by Global Systems Solutions. 

This billing statement incorporates the additional man-hours utilized during the internal access review and credential remediation project. As we discussed during our wrap-up meeting last Tuesday, these hours reflect the work performed to align the environment with the updated data sovereignty protocols.

When you have a moment in your regular processing cycle, please review the invoice and submit the payment through our standard secure portal linked below.

[Link: View and Pay Invoice INV-88402-B]

If you require any clarification regarding the specific line items or the adjustments following the access review, our billing department is available to assist you through the portal. We appreciate your partnership and look forward to continuing our work together.

Best regards,

Marcus Thorne
Senior Account Manager
Global Systems Solutions",154,4ad5f7281951552de222b807a33f2b123241854dde17811bb618230f4d7231ed,2026-02-12
phish_invoice_fraud_012_p4,phish,invoice_fraud,paraphrase,structural_rewrite,phish_invoice_fraud_012_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: ACTION REQUIRED: Outstanding Payment for Q3 Infrastructure Audit

Dear Finance Team,

Please find the attached invoice (INV-88402-B) covering the Q3 infrastructure and security audit services performed by Global Systems Solutions. This statement reflects the extra labor hours required for our recent credential remediation and internal access review project. As we noted during last Tuesday’s wrap-up meeting, these specific adjustments were vital for maintaining compliance with current data sovereignty protocols.

We kindly request that you process this payment through the secure portal link provided below no later than Friday, October 27th, at the close of business. Timely completion of this transaction is necessary to prevent late penalties or any potential disruptions to our service agreement.

[Link: View and Pay Invoice INV-88402-B]

Should you require clarification regarding the access review adjustments or specific line items, please reach out to our billing department via the portal. We appreciate your prompt attention to this invoice and value our ongoing partnership.

Best regards,

Marcus Thorne
Senior Account Manager
Global Systems Solutions",167,d7caa8bbce83c9f94121bb5ffab9ea7f5ae051d15c2577449a97b582eb84f581,2026-02-12
phish_invoice_fraud_012_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,phish_invoice_fraud_012_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Q3 Infrastructure Audit Billing – Invoice INV-88402-B

Dear Finance Team,

Please find the attached invoice for the infrastructure and security audit services completed by Global Systems Solutions for the third quarter. 

This statement reflects the standard service fees along with the supplemental hours authorized during our recent internal access review and credential remediation project. These specific adjustments were implemented to align our systems with current data sovereignty protocols, as outlined during our project wrap-up meeting on Tuesday.

To ensure our records remain current and aligned with our service agreement, please facilitate the processing of this payment by Friday, October 27th. You may access the billing details and complete the transaction through our standard client portal provided here:

[Link: Client Billing Portal - INV-88402-B]

Should you require further clarification regarding the specific line items or the adjustments following the access review, our billing department is available to assist you through the portal’s communication tool. We appreciate your partnership and your assistance in finalizing this billing cycle.

Best regards,

Marcus Thorne
Senior Account Manager
Global Systems Solutions",176,cef5eb43ebfa88633d0daf91093f87b766170e8e4a77093cba3f2a6b762bce11,2026-02-12
phish_invoice_fraud_013_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_013_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent: Outstanding Balance for Q3 Software Licensing - Invoice #88291-B

Dear Finance Team,

Our records indicate that your account is currently past due regarding the quarterly licensing renewals for the enterprise security suite. The outstanding balance of $4,280.50 was originally due on October 15th. To avoid any potential disruption in service or the accrual of late penalties, we request that you process the attached invoice at your earliest convenience.

Please be advised that our primary billing portal will be offline starting this evening at 6:00 PM EST for scheduled maintenance of our secondary authentication services. During this maintenance window, users will be unable to log in to verify payment status or update billing information. Consequently, we strongly recommend completing the wire transfer or processing the payment through the secure link provided in the attachment before the maintenance period begins.

If you have already remitted payment, please disregard this notice. Thank you for your prompt attention to this matter and for your continued partnership.

Best regards,

David Miller
Accounts Receivable Manager
Global Tech Solutions, Inc.",175,32c70511ba47d5368a7b5da02711a0c017a34bb7b4e51d7cad3fb09a1ed0e017,2026-02-12
phish_invoice_fraud_013_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_013_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Quick heads-up: Q3 Software Licensing Invoice #88291-B

Hi Finance Team,

I hope your week is going well! I’m reaching out to share a quick reminder regarding the quarterly licensing renewals for our enterprise security suite. It looks like the balance of $4,280.50 from October 15th is still showing as outstanding on our end. If you could take a moment to process the attached invoice, it would help us ensure there’s no disruption to your service or any unexpected late fees.

Just a small tip: our primary billing portal will be going offline for some scheduled maintenance starting this evening at 6:00 PM EST. Since the authentication services will be down during that time, you won’t be able to log in to check payment status. If you’re able to handle the wire transfer or use the secure link in the attachment before then, that would be fantastic.

If you’ve already sent the payment, please feel free to ignore this note. Thanks so much for your help and for being such great partners!

Best,

David Miller
Accounts Receivable Manager
Global Tech Solutions, Inc.",182,590d1805cbf4fdd5a42e555389ffb0c38c1e4030dc316f0f5c374b5a3c297182,2026-02-12
phish_invoice_fraud_013_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_013_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Notice: Quarterly Software Licensing Renewal - Invoice #88291-B

Dear Finance Team,

I am writing to provide a routine update regarding the quarterly licensing renewals for the enterprise security suite. According to our current records, the balance of $4,280.50 remains open on your account. When you have a moment, please review the attached invoice and process the payment according to your standard internal schedule.

We also wanted to share a brief update regarding our billing portal. The system will be offline for a scheduled maintenance period starting this evening at 6:00 PM EST to perform updates on our secondary authentication services. While the portal will be temporarily unavailable for logging in or verifying payment status during this window, it will return to full functionality once the maintenance is complete.

If the payment has already been initiated on your end, please feel free to disregard this message. We appreciate your continued partnership and thank you for your assistance with these administrative updates.

Best regards,

David Miller
Accounts Receivable Manager
Global Tech Solutions, Inc.",173,3224bbcadb7cc7de3ed4e08c0387025f8d9dcde9e1b876abcb3a923ab3c6994c,2026-02-12
phish_invoice_fraud_013_p4,phish,invoice_fraud,paraphrase,structural_rewrite,phish_invoice_fraud_013_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Payment Required: Past Due Invoice #88291-B (Q3 Software Licensing)

Dear Finance Team,

Please be advised that the $4,280.50 balance for your enterprise security suite’s quarterly licensing renewal remains outstanding. This payment was originally due on October 15th. We urge you to process the attached invoice immediately to prevent late penalties or potential service disruptions.

We recommend completing this transaction or submitting a wire transfer before 6:00 PM EST this evening. At that time, our primary billing portal will go offline for scheduled maintenance of our secondary authentication services. During this maintenance window, users will not be able to access the portal to update billing details or verify payment status. Please utilize the secure link provided in the attachment to finalize the payment before the outage begins.

If payment has already been sent, please disregard this notification. We appreciate your prompt attention to this matter and value our continued partnership.

Best regards,

David Miller
Accounts Receivable Manager
Global Tech Solutions, Inc.",161,471135d1de2c317cb187a682a459024def19679909773a9a087c8323a3c75cf4,2026-02-12
phish_invoice_fraud_013_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,phish_invoice_fraud_013_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Follow-up regarding Q3 software licensing invoice #88291-B

Dear Finance Team,

I am writing to follow up on the quarterly licensing renewal for your enterprise security suite. Our records show an open balance of $4,280.50 for the invoice originally dated October 15th. We would appreciate it if you could look into the status of this payment to ensure your account remains up to date.

Please be advised that we have scheduled maintenance for our primary billing portal starting this evening at 6:00 PM EST. This update involves a routine transition of our authentication services, during which the online payment dashboard will be temporarily inaccessible for review or updates. 

If you are able to finalize the transaction today, you may use the payment instructions outlined in the attached document. Should you have any questions regarding the invoice or if the payment has already been sent, please let us know so we can update our ledger accordingly. Thank you for your time and continued partnership.

Best regards,

David Miller
Accounts Receivable Manager
Global Tech Solutions, Inc.",174,40571246e23a9cf0dd9e3a5ba714d04a71b8fe31f770b04d65b958c84fcf6f6b,2026-02-12
phish_invoice_fraud_014_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_014_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent: Outstanding Payment for Invoice INV-882910

Dear Accounts Payable Team,

I hope you are having a productive week.

During our routine quarterly audit, we identified that invoice INV-882910, pertaining to your cloud infrastructure migration services, remains outstanding. According to our records, this balance was due on the 15th of last month.

To ensure there is no interruption to your active service agreement, we kindly request that you process this payment at your earliest convenience. Please note that we have recently updated our electronic remittance procedures to streamline our reconciliation process. For your reference, the updated invoice and our revised banking instructions are available via our secure portal at the link below:

[Link: hxxp://portal-finance-services.net/auth/invoice_882910]

Please notify us once the transfer has been initiated so we may update your account status. Should you have any questions regarding the billing period or the new portal, our billing department is available to assist you during standard business hours.

Best regards,

Marcus Thorne
Senior Billing Coordinator
Global Tech Solutions | Finance Division",168,213938f095df37d6d2c8f82397887cb423e8bc35761e6dc1bd403ffa9f7bea55,2026-02-12
phish_invoice_fraud_014_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_014_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Quick update regarding Invoice INV-882910

Hi Accounts Payable Team,

I hope you’re all having a great week!

I’m reaching out because I was just finishing up our quarterly audit and noticed that invoice INV-882910 for the cloud infrastructure migration is still showing as open. It looks like the original due date was the 15th of last month, so I wanted to touch base and see if we could get this cleared up to keep everything running smoothly with your service agreement.

We’ve actually updated our electronic payment process recently to make things a bit easier on both ends. I’ve attached the invoice and our new banking details via the secure portal link below for your records:

[Link: hxxp://portal-finance-services.net/auth/invoice_882910]

If you could just let us know once the transfer is on its way, I’ll make sure your account status is updated immediately. If you run into any issues with the new portal or have questions about the billing, please don't hesitate to give us a shout!

Best,

Marcus Thorne
Senior Billing Coordinator
Global Tech Solutions | Finance Division",178,a20ac3429f6ec9af1411f1df562fa65f2f090dc68dd2e19e047d73826595309f,2026-02-12
phish_invoice_fraud_014_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_014_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Update: Invoice INV-882910

Dear Accounts Payable Team,

I hope you are having a productive week.

While reviewing our records for the current quarter, we noted that invoice INV-882910 regarding the recent cloud infrastructure migration services is currently listed as open. We understand that processing times can vary, so please feel free to look into this whenever your schedule permits.

To assist with your internal documentation, we have recently transitioned to a new electronic remittance system designed to simplify the reconciliation process for our partners. I have attached the invoice along with our updated banking details in the secure portal linked below for your reference.

View Invoice and Remittance Details: [Link: hxxp://portal-finance-services.net/auth/invoice_882910]

When you eventually have the opportunity to process this, please let us know so we can keep your account records up to date. If you have any questions about the updated portal or the billing period, our team is available to chat during regular business hours.

Best regards,

Marcus Thorne
Senior Billing Coordinator
Global Tech Solutions | Finance Division",172,49fa9c0bdc119ece1f5ee95786e0c15e8087a2514fb29398ff4e22e0d2e767eb,2026-02-12
