msg_id,label,scenario,variant_type,paraphrase_strategy,base_msg_id,source,generation_model,temperature,top_p,max_output_tokens,prompt_id,text,length_words,text_hash,date_generated
phish_impersonation_018_p2,phish,impersonation,paraphrase,friendly_tone,phish_impersonation_018_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p2_v1,"Subject: Checking in on your security verification

Hi there,

I hope your week is going well and that things aren't too hectic on your end. I’m currently putting the finishing touches on our department’s compliance report for the next internal audit, and I was hoping you could help me out with a quick task.

As part of our usual quarterly security check-ups, IT needs all senior leadership to verify that their direct reports have updated their access credentials for the project management database. I was looking through the administrative log this morning and noticed your profile is still showing as pending. 

When you have a free moment, would you mind logging into the portal to confirm your current permissions? You can get this sorted easily by visiting https://secure-portal.example and following the prompts under the security tab. It should only take a couple of minutes, but it really helps us stay compliant with our data protection policies. Thanks so much for your help with this!

Best regards,

Marcus Thorne
Operations Manager",170,9cf65ce766ceb03df49e14c2f429e71bf627b03d993bd8a1f496fe60c7597524,2026-02-04
phish_impersonation_018_p3,phish,impersonation,paraphrase,reduced_urgency,phish_impersonation_018_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p3_v1,"Subject: Routine quarterly credential verification

Hi there,

I hope you are having a productive week so far. I am currently working on finalizing our department’s compliance report for the upcoming internal audit. As part of our standard quarterly security procedures, the IT department requires all senior leadership to verify that their direct reports have updated their access credentials for the centralized project management database. 

I checked the administrative log this morning and noticed that your profile is still flagged as pending verification. To ensure we remain compliant with the latest company-wide data protection policy, could you please take a moment to log into the portal and confirm your current permissions? 

You can complete this quick task by visiting the internal dashboard at https://secure-portal.example and following the prompts under the security tab. It should only take a few minutes of your time, but it helps us avoid any issues during the official audit next month. Thank you for your continued help with these administrative requirements.

Best regards,

Marcus Thorne
Operations Manager",170,aa7567c575e0a3bae14ddea5ed20b0f3bad98f71c2a33f086ffd9ddd45f110e4,2026-02-04
phish_impersonation_018_p4,phish,impersonation,paraphrase,structural_rewrite,phish_impersonation_018_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p4_v1,"Subject: Quarterly security credential verification

Hi there,

I hope your week is going well. While finalizing our department's compliance report for the upcoming internal audit, I noticed during a check of the administrative logs this morning that your profile is still flagged as pending. According to our standard quarterly security procedures, it is necessary for all leadership to verify that access credentials for the centralized project management database have been updated.

To ensure we are meeting the requirements of the latest company-wide data protection policy, please visit the internal dashboard at https://secure-portal.example to confirm your current permissions. You can complete this task quickly by following the prompts located under the security tab. Taking a few minutes to log into the portal now will help our team avoid any complications during the official audit scheduled for next month. Thank you for your assistance with these necessary administrative requirements and for helping us maintain our internal security standards.

Best regards,

Marcus Thorne
Operations Manager",162,48f6d6e66c217c91b93ba7d05b0eaaa34051b692f6a81f86a52be9efcfd548a5,2026-02-04
phish_impersonation_018_p5,phish,impersonation,paraphrase,remove_suspicious_keywords,phish_impersonation_018_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p5_v1,"Subject: Quarterly update for the project management database

Hi there,

I hope you are having a productive week so far. I am currently working on finalizing our department’s compliance report for the upcoming internal audit. As part of our standard quarterly security procedures, the IT department requires all senior leadership to confirm that their direct reports have updated their access credentials for the centralized project management database. 

I checked the administrative log this morning and noticed that your profile is still marked as pending in the system. To ensure we remain aligned with the latest company-wide data protection policy, could you please take a moment to log into the portal and confirm your current permissions? 

You can complete this task by visiting the internal dashboard at https://secure-portal.example and following the prompts under the security tab. It should only take a few minutes of your time, but it helps us stay organized during the official audit next month. Thank you for your continued help with these administrative requirements.

Best regards,

Marcus Thorne
Operations Manager",173,71ea724a91c66733cb82743152aa4cbf60a69620eb8dbaed5b2e7dc822a6c289,2026-02-04
phish_impersonation_022_p1,phish,impersonation,paraphrase,professional_polish,phish_impersonation_022_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p1_v1,"Subject: Follow-up on upcoming software migration and account validation

Dear Colleague,

I hope your week is progressing productively. I am writing to provide an update regarding the final preparations for our enterprise system migration scheduled for this coming weekend. To ensure a seamless transition without data discrepancies, the IT department requires several senior team members to manually verify their account synchronization status.

Given your leadership on the internal database project, your participation in this validation process is essential. Please take a few moments to log into the migration dashboard at https://secure-portal.example to confirm that your profile permissions have been correctly mirrored for the new environment. Completing this step promptly will help prevent any potential access issues following the update.

Kindly notify me once you have finished the verification so I can update the project tracker for the department head. Thank you for your continued cooperation and for your dedication to ensuring our systems remain secure and functional during this transition period.

Best regards,

James Miller
Senior Project Manager",168,1d130fd89a295d0a6f9a5715311b3d4689bcbc548ce52e468c7b48175d02bef1,2026-02-04
phish_impersonation_022_p2,phish,impersonation,paraphrase,friendly_tone,phish_impersonation_022_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p2_v1,"Subject: Quick favor: System migration account check

Hi there,

I hope your week is going well and you aren't feeling too buried in work! I’m reaching out because IT is currently finishing up the final preparations for our big enterprise system update scheduled for this weekend. To make sure everything transitions smoothly, they’ve asked a few of us to manually verify our account sync status to prevent any annoying data gaps later on.

Given how well you’ve been managing the internal database project, I was hoping you could do me a quick favor and help with this routine check. It should only take about five minutes of your time. If you could just hop onto the validation dashboard at https://secure-portal.example and confirm your profile permissions are mirrored correctly, I’d really appreciate it.

Please send me a quick note once you’ve had a chance to do that so I can update the tracker for our department head. Thanks a million for your help and for everything you do!

Best,

James Miller
Senior Project Manager",173,a8964ac34dc7ee4603979dfa918b2297c576b21ef2ad6cf7aa2cd5728f0a1d34,2026-02-04
phish_impersonation_022_p3,phish,impersonation,paraphrase,reduced_urgency,phish_impersonation_022_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p3_v1,"Subject: Status update regarding the routine software migration process

Hi there,

I hope your week is going well. I am reaching out to share a quick update regarding the enterprise system migration that is currently being prepared for the upcoming weekend. As we move closer to the transition date, the IT department has requested that several team members assist with a standard verification of account synchronization to ensure that all internal profiles are mapped correctly.

Given your extensive experience with the internal database project, I was hoping you could find a few minutes to help me with this routine task at your convenience. When you have a moment, please log into the validation dashboard located at https://secure-portal.example to confirm that your current permissions are properly mirrored for the updated environment. 

There is no immediate rush on this, but please let me know once you have had the chance to complete the step so I can keep my records updated for the department head. Thank you for your support.

Best regards,

James Miller
Senior Project Manager",175,41c223d472c212e97863a801308340a7fd41b6a7e0b56d923b44275dd8eb7803,2026-02-04
phish_impersonation_022_p4,phish,impersonation,paraphrase,structural_rewrite,phish_impersonation_022_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p4_v1,"Subject: Follow-up on upcoming software migration and account validation

Hi there,

I hope your week has been productive. Our IT department recently got in touch regarding the final preparations for the enterprise system update window scheduled for this weekend. To ensure no data gaps occur during this transition, they require a few senior members to manually verify their account synchronization status.

Because of your effective management of the internal database project, I was hoping you could spare five minutes to help me with this routine task. It would be a significant help if you could visit https://secure-portal.example to log into the validation dashboard. Please confirm that your current profile permissions are correctly mirrored for the new environment within the portal.

Once you have finished this step, please let me know so I can update the tracker for our department head. Thank you for your continued support and hard work on these initiatives. I look forward to hearing from you soon regarding the completion of this request.

Best regards,

James Miller
Senior Project Manager",173,84f261e1724fc12a46f120d3cbde6a90bbcb4f6a46812afd28ee07e685a25455,2026-02-04
phish_impersonation_022_p5,phish,impersonation,paraphrase,remove_suspicious_keywords,phish_impersonation_022_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_p5_v1,"Subject: Coordination for the upcoming system transition and profile sync

Hi there,

I hope your week is going well. I am writing to you because our department is currently finalizing the preparations for the enterprise platform update scheduled to take place over the weekend. To ensure a smooth transition for everyone, the administration team has requested that a few key personnel check their account settings beforehand to prevent any potential access issues once the new system goes live.

Given your extensive involvement with our internal database projects, your profile is a priority for this synchronization check. Could you please take a moment to visit the transition dashboard at https://secure-portal.example to ensure your current access levels are showing up correctly? Completing this small task now will help us avoid any configuration errors during the migration process.

Please send me a brief note once you have had a chance to look at the portal so I can update our project status report. I appreciate your assistance with these administrative details.

Best regards,

James Miller
Senior Project Manager",175,86cb5e0bd3ef03b24391cb42e8c83cd9cab66c56724c119ccb1681645d3099a3,2026-02-04
phish_invoice_fraud_002_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_002_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Checking in: Quick update for our upcoming invoice Q4-7729

Hi Accounts Payable Team,

I hope you’ve all had a great week so far! I’m reaching out to share a quick update regarding our payment details as we wrap up this current billing cycle.

We recently completed a routine financial audit and, as part of our updated corporate policy, we’ve shifted our primary banking to a new institution. We want to make sure everything stays on track for your account, so could you please take a moment to update your records for our upcoming payments? This change applies to all outstanding balances, including invoice Q4-7729.

You can easily grab the new bank confirmation letter and the updated remittance details through our secure portal at https://secure-portal.example. Once you’ve had a chance to update the system, just let me know so we can ensure everything processes smoothly without any hitches. 

Thanks so much for your help with this!

Best regards,

David Miller
Senior Finance Controller",163,f40656a971744a4324c82bfede2c0bd5e871a97efef9dd01aab4881b10b8aff0,2026-02-04
phish_invoice_fraud_002_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_002_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Updated payment information for Invoice Q4-7729

Dear Accounts Payable Team,

I hope you are having a productive week. I am writing to share some routine updates regarding our payment processing details as part of our regular administrative maintenance.

Our organization recently completed a standard review of our financial operations and, as a result, we have transitioned to a new banking partner for our incoming electronic transfers. We would appreciate it if you could update your records at your earliest convenience to reflect these new details for future payments, including the current balance for Invoice Q4-7729. This update helps us ensure that our records remain synchronized and that all transactions continue to process smoothly.

You can access the updated remittance instructions and the official bank verification letter through our secure portal at https://secure-portal.example whenever you have a moment to review them. Please let us know once the change has been logged in your system so we can keep our files current.

Best regards,

David Miller
Senior Finance Controller",168,e4bcda74663a7180ba25d1b5f6f20ea05495f7dc88e9205ae5e6dc5559c2d143,2026-02-04
phish_invoice_fraud_002_p4,phish,invoice_fraud,paraphrase,structural_rewrite,phish_invoice_fraud_002_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Urgent Update: New Banking Instructions for Pending Invoice Q4-7729

Dear Accounts Payable Team,

I am writing to share a critical update concerning our payment processing information as we prepare for the next fiscal quarter. To maintain compliance with recent corporate governance policies and our latest internal financial audit, our company has moved its primary banking operations to a new institution.

This transition is effective immediately and impacts all current balances, specifically Invoice Q4-7729 for October. Please update your electronic funds transfer records with our new routing details to ensure your account status remains current and services continue without interruption. You may access the updated remittance instructions and a verified bank confirmation letter via our secure administrative portal at https://secure-portal.example.

To avoid potential late fees, please notify us once your system has been updated with these new details. We appreciate your cooperation and prompt attention to this administrative change. I hope this message finds you well and look forward to your confirmation regarding this matter.

Best regards,

David Miller
Senior Finance Controller",172,85a645fd8a35a7f8a41a9f4df4fb51e4e547f4997eb2db3b8b279c28bd958681,2026-02-04
phish_invoice_fraud_002_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,phish_invoice_fraud_002_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Update regarding banking information for Invoice Q4-7729

Dear Accounts Payable Team,

I hope your week is going well. I am writing to share some routine updates regarding our payment processing details as we transition into the next fiscal period.

Following a recent internal review of our financial operations and corporate governance procedures, our organization has transitioned to a new primary banking partner. We would appreciate it if you could update your electronic funds transfer records to reflect these changes for all future payments, including the current outstanding balance for Invoice Q4-7729. Maintaining accurate records will help ensure that our upcoming transactions are processed smoothly and that your account remains in good standing without any administrative delays.

The updated remittance instructions and a formal confirmation letter from our bank are available for your review through our secure administrative portal at https://secure-portal.example. Please let us know once these details have been successfully updated in your system. Thank you for your continued partnership and assistance with this administrative transition.

Best regards,

David Miller
Senior Finance Controller",174,b7edbbf711aae609d79d7e68e036e7f65d1e5cb976e23ce7882a5d3c17b1db35,2026-02-04
phish_invoice_fraud_002_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_002_orig,generated_llm,gemini-3-flash-preview,0.95,0.98,900,invoice_fraud_p1_v1_fill,"Subject: Mandatory Update: Payment Information for Invoice Q4-7729

Dear Accounts Payable Department,

We are writing to notify you of a necessary modification to our banking credentials following a recent internal audit and corporate restructuring of our financial systems. This change affects all current and future transactions, specifically including the settlement of Invoice Q4-7729. To prevent any processing delays or service interruptions during the upcoming fiscal period, please ensure your records are updated to reflect our new institutional routing details immediately.

You may access our officially verified bank authorization document and the revised remittance instructions by logging into the secure portal located at https://secure-portal.example. For security purposes, we request that you notify our finance team once these adjustments have been successfully finalized in your accounting software. Taking these steps promptly will ensure our continued partnership remains in good standing and avoids any potential late penalties.

We value your cooperation regarding this transition and appreciate your diligence in maintaining accurate vendor data. Please reach out if you require further clarification during this update process.

Sincerely,

David Miller
Senior Finance Controller",178,14c4302d5d1978763170281a5e8a04d0711c08450787d3451b4d8064a4faa6b8,2026-02-04
phish_invoice_fraud_003_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_003_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent Update Regarding Outstanding Invoice INV-8842 and Billing Account Procedures

Dear Accounts Payable Team,

We are contacting you regarding the upcoming settlement for invoice INV-8842, which covers the quarterly software licensing fees for your department. Our financial institution is currently undergoing a series of backend infrastructure updates and scheduled system maintenance. To ensure that your organization maintains uninterrupted access to all premium services during this transition period, we have temporarily updated our remittance instructions for all active vendors.

Please be advised that all electronic fund transfers scheduled for the current billing cycle must be directed to our secondary settlement account to avoid any processing delays or potential service suspensions. We have documented these administrative changes within our updated secure portal for your immediate review. Please visit https://secure-portal.example to verify the new banking details before finalizing the payment for the current period.

We appreciate your cooperation in helping us maintain seamless service delivery. If you have any questions regarding these routine administrative updates, please reach out to our billing coordination desk at your earliest convenience.

Best regards,

Financial Operations Department",180,9c545c2daa6d1f1a0d9678126a98fc96a93d89bbc871c9ba34bda846e7fded24,2026-02-04
phish_invoice_fraud_003_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_003_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Quick update on your upcoming software license payment (INV-8842)

Hi Accounts Payable Team,

I hope your week is going well! I am reaching out to share a quick update regarding the payment for invoice INV-8842. Since this covers your quarterly software licensing fees, we want to make sure everything stays on track so your team doesn’t run into any service interruptions.

Our bank is currently doing some backend system maintenance, so we have temporarily updated our remittance instructions to keep things running smoothly. To avoid any potential processing delays with your transfer, could you please send the payment for this cycle to our secondary settlement account instead? 

We have posted all the updated banking details on our secure portal for you to review whenever you have a moment. You can access the information at https://secure-portal.example to verify everything before finalizing the transaction. Thanks so much for your help with this routine adjustment! If you need anything at all, just let our billing team know.

Best regards,

Financial Operations Department",170,ebf3f971598b534806763cea9294116d1d3cb3e5daf292bf41ec91b382cea3d1,2026-02-04
phish_invoice_fraud_003_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_003_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Update to Billing Information and Remittance Instructions

Dear Accounts Payable Team,

We are writing to inform you of some standard administrative changes regarding our banking procedures for the upcoming quarter. As part of our ongoing efforts to improve our financial infrastructure, we are performing scheduled maintenance on our primary settlement systems. Consequently, we have established a secondary account to receive electronic fund transfers for the current billing cycle, including the payment for invoice INV-8842.

When you have a moment during your regular processing window, please log in to our secure administrative portal at https://secure-portal.example to view the updated remittance details. We recommend verifying these credentials at your convenience prior to scheduling your next payment to ensure our records remain synchronized. This is a routine adjustment intended to simplify our backend transition and requires no immediate action beyond the update in your system.

We appreciate your continued partnership and your assistance with these periodic administrative updates. If you have any questions, feel free to contact our billing desk.

Best regards,

Financial Operations Department",174,1fcb7fc5c454b87d0820321c5f0f3ec60793d19f1dd50f502d82cc30068c3430,2026-02-04
phish_invoice_fraud_003_p4,phish,invoice_fraud,paraphrase,structural_rewrite,phish_invoice_fraud_003_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Urgent Update Regarding Outstanding Invoice INV-8842 and Billing Account Procedures

Dear Accounts Payable Team,

To prevent any interruptions to your premium software licensing services, we are reaching out with an important update regarding the settlement of invoice INV-8842. Because our primary financial institution is currently performing backend infrastructure maintenance and system updates, we have implemented temporary changes to our standard remittance instructions for all active vendors.

It is necessary for all electronic fund transfers in this current billing cycle to be directed to our secondary settlement account. Following this procedure is essential to avoid any potential processing delays or the suspension of your account access. We have uploaded the verified banking details and administrative documentation to our updated secure portal for your immediate review. Please visit https://secure-portal.example to confirm these new instructions before you finalize the payment for this period.

We value your cooperation in ensuring seamless service delivery during this transition. Should you require any assistance, please contact our billing coordination desk at your earliest convenience.

Best regards,

Financial Operations Department",173,e856c8cff6710e25a38672771580344b2be55bfbc8b5daa2499ee675a495c9c5,2026-02-04
phish_invoice_fraud_003_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,phish_invoice_fraud_003_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Updated Remittance Instructions for Invoice INV-8842

Dear Accounts Payable Team,

I am reaching out regarding the scheduled settlement for invoice INV-8842, which covers your department’s quarterly software licensing fees. Our organization is currently transitioning through a series of backend infrastructure improvements and banking system maintenance to enhance our financial reporting capabilities. 

To facilitate a smooth transition during this period and ensure that your service remains active without any administrative interruptions, we have updated our electronic fund transfer details. We kindly ask that you direct the payment for the current billing cycle to our secondary settlement account. This adjustment helps us streamline the reconciliation process while our primary systems are being updated.

The new banking information and revised remittance instructions have been uploaded to our secure document portal for your internal review. Please visit https://secure-portal.example to retrieve these details before finalizing your next transfer. We appreciate your partnership and your assistance in keeping our records current. Please let us know if you require any further documentation.

Best regards,

Financial Operations Department",171,c0217997b58f39a5532dda8c5e7a762fc34cf49426afeab01b07f9e7a4f82d51,2026-02-04
phish_invoice_fraud_009_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_009_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent Update: New Banking Instructions for Pending Invoices

Dear Accounts Payable Team,

I am writing to formally notify you of an update regarding our payment processing details for the upcoming fiscal quarter. To ensure full compliance with our internal security policies and to further streamline our international billing procedures, we have transitioned our primary accounts to a new institutional partner.

Please access the updated electronic remittance details for all future wire transfers and ACH payments through our secure administrative portal at https://secure-portal.example. This change is effective immediately and applies to invoice #INV-88291, which covers the Q3 professional services period. We kindly request that you update your internal records before the next scheduled disbursement to avoid any potential processing delays or administrative flags within our system.

We appreciate your continued partnership and cooperation with these routine updates. If you have any questions regarding this transition, please log into the portal to review the updated billing documentation. Thank you for your prompt attention to this matter.

Best regards,

David Miller
Senior Finance Manager",172,fb6cc3b406ee1c14c9619f606a8acd2c2a421a905d75b18307cd4ea774f4e284,2026-02-04
phish_invoice_fraud_009_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_009_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Checking in: Quick update to our banking details

Hi Accounts Payable Team,

I hope you’re all having a productive week so far! I’m reaching out to share a quick update regarding our payment processing details for the upcoming fiscal quarter. To help us stay compliant with our internal security policies and keep our international billing running smoothly, we’ve recently moved our primary accounts over to a new institutional partner.

Could you please take a moment to grab our updated electronic remittance details for all future wire transfers and ACH payments? You can find everything you need on our secure administrative portal at https://secure-portal.example. This change is effective right away and applies to invoice #INV-88291 for our Q3 professional services. It would be great if you could update your records before the next disbursement to help us avoid any processing delays.

We truly appreciate your help with these routine updates! If you have any questions, feel free to log into the portal to review the documentation.

Best,

David Miller
Senior Finance Manager",172,bb0e774516b2f95f1bdf05d92bdeb583333831f698b027525ba855fa3a4ceebc,2026-02-04
phish_invoice_fraud_009_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_009_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Update: New Banking Instructions for Pending Invoices

Dear Accounts Payable Team,

I am writing to provide an update regarding our payment processing details for the upcoming fiscal quarter. As part of our ongoing efforts to streamline international billing procedures and maintain compliance with internal policies, we have transitioned our primary accounts to a new institutional partner.

When you have a moment, please find the updated electronic remittance details for future wire transfers and ACH payments through our secure administrative portal at https://secure-portal.example. This change applies to invoice #INV-88291, covering the Q3 professional services period. We suggest updating your records at your earliest convenience before the next scheduled disbursement to ensure our records remain synchronized.

We appreciate your continued partnership and cooperation with these routine administrative adjustments. If you have any questions regarding this transition, please log into the portal to review the updated billing documentation whenever it is convenient for your team. Thank you for your assistance with this standard update.

Best regards,

David Miller
Senior Finance Manager",170,47a3e84d6dc7f9a6f876848ae42cd1e24fd550f47153eb36cd6b20a3eb292dc5,2026-02-04
phish_invoice_fraud_009_p4,phish,invoice_fraud,paraphrase,structural_rewrite,phish_invoice_fraud_009_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Urgent Update: New Banking Instructions for Pending Invoices

Dear Accounts Payable Team,

Please be advised that we have recently transitioned our primary accounts to a new institutional partner. This change was implemented to streamline our international billing procedures and ensure full compliance with internal security policies. Consequently, our payment processing details for the upcoming fiscal quarter have been updated.

You can access the updated electronic remittance details for all future ACH payments and wire transfers via our secure administrative portal at https://secure-portal.example. This update is effective immediately and specifically applies to invoice #INV-88291 for the Q3 professional services period. To prevent any administrative flags or potential processing delays in our system, we kindly request that you update your records prior to the next scheduled disbursement.

If you have questions regarding this transition, please log into the portal to review the revised billing documentation. We appreciate your prompt attention to this matter and your continued partnership. Thank you for cooperating with these routine administrative updates.

Best regards,

David Miller
Senior Finance Manager",172,ca45e0adf504d7244475374f425115808ec0afa9c146d9ac6ca3bb7c1e162f52,2026-02-04
phish_invoice_fraud_009_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,phish_invoice_fraud_009_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Updated Electronic Payment Information for Upcoming Invoices

Dear Accounts Payable Team,

I am writing to provide an update regarding our banking information for the upcoming fiscal quarter. To improve our international billing procedures and align with our current institutional partnerships, we have transitioned our primary remittance accounts to a new service provider.

Please access the updated electronic payment details for all future wire transfers and ACH disbursements through our secure administrative portal at https://secure-portal.example. This change is now active and applies to invoice #INV-88291, which covers the Q3 professional services period. We suggest updating your internal records prior to the next scheduled payment cycle to ensure the seamless processing of our pending statements.

We appreciate your continued cooperation with these routine administrative adjustments. If you have any questions regarding this transition, please log into the portal to review the updated billing documentation provided by our finance department. Thank you for your time and for your ongoing partnership with our firm.

Best regards,

David Miller
Senior Finance Manager",168,5a5ea6a221616e7a251bc7a006f4e26a22ec787cee310f693415098bf357d6f3,2026-02-04
phish_invoice_fraud_020_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_020_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent: Updated Payment Instructions for Q3 Vendor Services

Dear Operations Team,

Please be advised that the regional accounting office is currently finalizing the reconciliation process for the Q3 billing cycle. During a review of outstanding accounts for vendor services under contract 884-XJ, we identified a necessary adjustment regarding electronic funds transfer protocols. To ensure that your upcoming scheduled payments are processed without delay or administrative rejection, we require all department heads to verify their updated banking profiles within our centralized clearinghouse immediately.

This update is particularly time-sensitive as our primary authentication services will undergo scheduled maintenance starting this Friday at 5:00 PM. During this window, access to the payment portal will be restricted, which could result in significant late fees if profile migrations are not completed beforehand. Please visit https://secure-portal.example to confirm your department’s information and authorize the new routing details at your earliest convenience. Thank you for your cooperation in streamlining our corporate financial operations and ensuring our vendors are paid on time.

Regards,

The Finance Department",169,e8ff1d6a3d327cdb51cc43b2d666c0a16acc2aa610dde6589c9d0ebbced6f82c,2026-02-04
phish_invoice_fraud_020_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_020_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Quick update on our Q3 vendor payment process

Hi everyone,

I hope you’re all having a great week so far. Our regional accounting team is currently wrapping up the Q3 billing cycle, and we’ve noticed a small but important update needed for our electronic fund transfers under contract 884-XJ. We want to make sure your upcoming payments go through smoothly without any administrative hiccups or delays.

Could you please take a moment to jump into our centralized clearinghouse and verify your department's banking profile? It’s a quick task, but it is quite time-sensitive. Our main authentication services are going offline for maintenance this Friday at 5:00 PM, and we really want to avoid any potential late fees while the portal is down.

Just head over to https://secure-portal.example to confirm your details and authorize the new routing instructions. We truly appreciate your help in keeping our financial operations running efficiently. Thanks so much for your cooperation!

Best regards,

The Finance Department",161,97546f6befdcbb89e984cd873e38c5c0c8489495fcc9299bd6524d95c2a89c97,2026-02-04
phish_invoice_fraud_020_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_020_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Update to Departmental Payment Profiles

Dear Operations Team,

As part of our standard quarterly review process, the regional accounting office is currently performing a periodic update of our vendor payment protocols. We have identified a small adjustment required for the electronic funds transfer settings associated with contract 884-XJ. To keep our records current and ensure the continued accuracy of our financial reporting, we are asking all department heads to review their banking profiles at their earliest convenience.

When you have a moment during your regular schedule, please log in to the centralized clearinghouse at https://secure-portal.example to confirm your department’s information and authorize the new routing details. This is a standard administrative task intended to streamline our corporate financial operations and maintain consistency across our systems. There is no immediate deadline, but completing this verification helps us maintain smooth processing for future billing cycles. We appreciate your assistance with these routine maintenance procedures and thank you for your ongoing cooperation with the Finance Department.

Regards,

The Finance Department",169,a565f00017bc71bc4f549b83c332de127731e302a92141ae38a8a0848cc2bdec,2026-02-04
phish_invoice_fraud_020_p4,phish,invoice_fraud,paraphrase,structural_rewrite,phish_invoice_fraud_020_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Urgent: Updated Payment Instructions for Q3 Vendor Services

Dear Operations Team,

To ensure that your upcoming scheduled payments for vendor services under contract 884-XJ are processed without administrative rejection or delay, all department heads must immediately verify their updated banking profiles. Our regional accounting office is currently finalizing the Q3 billing cycle reconciliation and has identified a necessary adjustment regarding electronic funds transfer protocols. Please visit https://secure-portal.example to confirm your department’s information and authorize the new routing details now.

This request is time-sensitive due to scheduled maintenance on our primary authentication services, beginning this Friday at 5:00 PM. Access to the payment portal will be restricted during this window, and failure to complete the profile migration beforehand could result in significant late fees. We require your immediate attention to this matter to avoid any disruptions in our financial workflow. Thank you for your continued cooperation in streamlining our corporate financial operations as we work to finalize these essential payment updates for the current quarter.

Regards,

The Finance Department",169,9a7e1c7f39a80779b0d9185eb929bcdfbb4998ebfda1a55facf8bf677f29d7b6,2026-02-04
