msg_id,label,scenario,variant_type,paraphrase_strategy,source,generation_model,temperature,top_p,max_output_tokens,prompt_id,text,length_words,text_hash,date_generated,base_msg_id
phish_invoice_fraud_005_p1,phish,invoice_fraud,paraphrase,professional_polish,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Updated Payment Instructions for Q3 Vendor Services

Dear Accounts Payable Team,

I hope you are having a productive week. Following our recent internal access review and the subsequent audit of our financial processing systems, we have implemented a necessary update to our electronic remittance procedures. This change is mandatory for all outstanding and future obligations to ensure full compliance with our new security protocols and organizational standards.

Please note that payment for Invoice #INV-88294, covering the Q3 billing period for managed infrastructure services, should no longer be sent to the previous account on file. To prevent any processing delays or service interruptions, we request that you update your records immediately. All future wire transfers must be routed through our centralized secure portal to ensure accurate tracking and reconciliation.

Please log in to https://secure-portal.example to view the updated banking details and confirm receipt of this notification. We appreciate your cooperation in maintaining the integrity of our financial partnership. If you have any administrative questions regarding this update, please contact the finance department directly.

Best regards,

Finance Administration Team",178,92cfaa799fb7a999af140f39de2e28632f7878df56c1097efd5d69e16d307165,2026-02-04,phish_invoice_fraud_005_orig
phish_invoice_fraud_005_p2,phish,invoice_fraud,paraphrase,friendly_tone,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Quick update regarding our Q3 payment process

Hi Accounts Payable Team,

I hope you’re all having a great week so far! I’m reaching out because we’ve recently completed an internal access review and an audit of our financial systems. As a result, we’ve made some user-friendly updates to our electronic remittance procedures to keep everything in line with our new security protocols.

Regarding Invoice #INV-88294 for our Q3 managed infrastructure services, could you please make sure the payment isn't sent to the old account we have on file? We want to make sure there are no processing delays or interruptions to your service. To keep things simple and secure, we’re asking everyone to route future wire transfers through our new centralized portal for better tracking.

Please take a quick moment to head over to https://secure-portal.example to grab the updated banking details and let us know you’ve seen this. We really appreciate your help with this transition. If you need anything at all, just let us know!

Best,

Finance Administration Team",171,ca0ce8bc785c6a23e4201750872851e2a7a2af83ffa4dafe3966b750b186b1f6,2026-02-04,phish_invoice_fraud_005_orig
phish_invoice_fraud_005_p3,phish,invoice_fraud,paraphrase,reduced_urgency,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Update to Electronic Remittance Details

Dear Accounts Payable Team,

I hope you are having a pleasant week. As part of our periodic internal review and the ongoing optimization of our financial processing systems, we have implemented a minor update to our electronic remittance procedures. This adjustment is part of our standard effort to ensure that our financial records remain current and fully aligned with our evolving internal security standards.

Regarding the upcoming payment for Invoice #INV-88294 for Q3 infrastructure services, we would appreciate it if you could update your records at your convenience. We are transitioning away from our previous account details to a more centralized system. Please log in to https://secure-portal.example when you have a moment to view the updated banking information and confirm that your records have been adjusted accordingly.

This is a routine administrative update intended to streamline our future reconciliation processes. We value our continued partnership and appreciate your assistance with these standard maintenance tasks.

Best regards,

Finance Administration Team",166,238a1ac60c610dede544b1fbbc5e5867841bcb1698f58d17b1d8c7f9c42cfd1b,2026-02-04,phish_invoice_fraud_005_orig
phish_invoice_fraud_005_p4,phish,invoice_fraud,paraphrase,structural_rewrite,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Updated Payment Instructions for Q3 Vendor Services

Dear Accounts Payable Team,

To ensure our financial processing systems remain compliant with new security protocols, we have implemented a mandatory update to our electronic remittance procedures following an internal access review. Please be advised that payments for the Q3 billing period, specifically Invoice #INV-88294 for managed infrastructure services, must no longer be directed to the previous account details held on file.

To avoid potential service interruptions or processing delays, we request that you update your records immediately. All future wire transfers must now be routed through our centralized secure portal for accurate reconciliation and tracking. Please log in to https://secure-portal.example to view the revised banking information and confirm that you have received this notification.

We appreciate your prompt cooperation in maintaining the integrity of our financial partnership during this transition. If your team has any administrative questions regarding these updated instructions, please reach out to the finance department directly. Thank you for your continued support and your attention to this necessary procedural change.

Best regards,

Finance Administration Team",177,7334e45501ef1e03b9ed767dd1b4353956c96c774698d50daaea5675a995f96d,2026-02-04,phish_invoice_fraud_005_orig
phish_invoice_fraud_005_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Update Regarding Q3 Service Remittance Procedures

Dear Accounts Payable Team,

I hope your week is off to a productive start. Following a routine internal review of our financial processing systems, we have implemented an update to our standard electronic remittance procedures. This adjustment is part of a broader effort to streamline our payment workflows and ensure all records remain consistent with our current administrative protocols.

Regarding the upcoming payment for Invoice #INV-88294 for Q3 infrastructure services, we ask that you transition away from the previous account details currently held in your system. To ensure that your scheduled transfers are processed accurately and without discrepancy, please use our centralized coordination platform for all future transactions.

You may access the updated banking information and provide acknowledgment of these changes by visiting https://secure-portal.example at your earliest convenience. We appreciate your continued partnership and your assistance in keeping our billing records synchronized. If you require any additional clarification regarding these administrative steps, please feel free to reach out to our office.

Best regards,

Finance Administration Team",173,94ac927834da0bb86f9ae692ef87142bccffbfa10a9ec1a616079eb2f3be0fe2,2026-02-04,phish_invoice_fraud_005_orig
phish_invoice_fraud_006_p1,phish,invoice_fraud,paraphrase,professional_polish,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent Update Regarding Outstanding Invoice INV-88294-B

Dear Accounts Payable Team,

I am writing from the billing department at Global Supply Solutions regarding our most recent service invoice, INV-88294-B, for the current quarter. While reviewing our records, we noticed that the electronic payment for the maintenance agreement is still listed as pending. To ensure there is no disruption to your service delivery, we kindly request that you verify the transaction details through our updated administrative portal.

Please be advised that we are currently migrating our internal financial databases to a new cloud-based infrastructure. Due to scheduled maintenance of our primary authentication services occurring this weekend, we have established a temporary secure gateway for clients to finalize their pending statements. Please log in at https://secure-portal.example to confirm your remittance information and download the updated payment instructions. Completing this step before the maintenance window begins will prevent any late fees from being automatically applied to your account. We appreciate your continued partnership and prompt attention to this administrative matter.

Best regards,

David Miller
Senior Billing Coordinator",174,364d0773503d330aac9e2e9baf8f3b66cbba9e5f4fe00938d587ba5941e65fc0,2026-02-04,phish_invoice_fraud_006_orig
phish_invoice_fraud_006_p2,phish,invoice_fraud,paraphrase,friendly_tone,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Checking in on Invoice INV-88294-B

Hi Accounts Payable Team,

I hope you’re all having a great week so far! I’m reaching out from the billing department at Global Supply Solutions just to do a quick follow-up on our recent service invoice, INV-88294-B. While looking over our quarterly records, I noticed that the electronic payment for your maintenance agreement is still showing as pending on our end.

We’re currently in the middle of migrating our financial databases to a new cloud system, and I want to make sure your service continues without any interruptions. Since we have some scheduled maintenance coming up this weekend, we’ve set up a temporary gateway to help everyone finalize their statements smoothly. 

Whenever you have a moment today, could you please hop onto our portal at https://secure-portal.example to confirm your remittance details? Doing this before the weekend will help us avoid any automated late fees. Thanks so much for your help with this, and please let me know if you have any questions!

Best,

David Miller",171,cfe9946c944997f4b81945481a73921f1b5801ef8d0225f53235ae9f80a3f457,2026-02-04,phish_invoice_fraud_006_orig
phish_invoice_fraud_006_p3,phish,invoice_fraud,paraphrase,reduced_urgency,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Update Regarding Invoice INV-88294-B

Dear Accounts Payable Team,

I am writing to you from the billing department at Global Supply Solutions to provide a routine update regarding your most recent service invoice, INV-88294-B. As we conduct our standard quarterly review of accounts, we noticed that the electronic payment for the maintenance agreement is currently marked as pending in our system.

We are currently in the process of migrating our financial databases to a new cloud-based infrastructure to improve our long-term service. As part of this transition, we have set up a secure gateway for clients to review their pending statements and ensure all records are synchronized. When you have a convenient moment in your schedule, please log in at https://secure-portal.example to confirm your remittance information and download the updated payment instructions for your files.

There is no immediate rush, but completing this step at your earliest convenience will help us maintain accurate records during our system transition. We appreciate your continued partnership.

Best regards,

David Miller
Senior Billing Coordinator",171,4e4ae69d54d5750754b766be3f61e2ffb6239f64eb6e3685252ab00d999e70e1,2026-02-04,phish_invoice_fraud_006_orig
phish_invoice_fraud_006_p4,phish,invoice_fraud,paraphrase,structural_rewrite,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Urgent Update Regarding Outstanding Invoice INV-88294-B

Dear Accounts Payable Team,

Our records at Global Supply Solutions currently show that the electronic payment for maintenance invoice INV-88294-B remains pending. To avoid any potential interruptions to your service delivery, we ask that you verify your transaction details immediately using our updated administrative portal.

We are presently transitioning our financial databases to a new cloud infrastructure. Because our primary authentication services are scheduled for maintenance this weekend, a temporary secure gateway has been established for clients to finalize outstanding statements. Please visit https://secure-portal.example to log in, confirm your remittance information, and download the latest payment instructions. 

It is important to complete this process before the maintenance window starts to prevent the automatic application of late fees to your account. We value your partnership and appreciate your prompt attention to resolving this administrative requirement. Please reach out if you have questions regarding this transition or the status of your current quarterly service agreement.

Best regards,

David Miller
Senior Billing Coordinator",167,6ef9f25cb8e241e5567b32ed3da54aa646b7a5d981eca5a5d55c8b635625da08,2026-02-04,phish_invoice_fraud_006_orig
phish_invoice_fraud_006_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Update regarding service invoice INV-88294-B

Dear Accounts Payable Team,

I am writing from the billing department at Global Supply Solutions concerning our recent service invoice, INV-88294-B, for the current quarter. While reviewing our internal records, we noticed that the electronic payment for the maintenance agreement is still listed as pending in our system. To ensure your service delivery remains consistent, we kindly request that you review the transaction details through our updated administrative portal.

Please be advised that we are currently migrating our financial databases to a new cloud-based infrastructure. Due to scheduled maintenance of our primary authentication services occurring this weekend, we have established a temporary secure gateway for clients to finalize their statements. Please visit https://secure-portal.example to confirm your remittance information and download the updated payment instructions at your earliest convenience. Completing this step before the maintenance window begins will help avoid any administrative fees from being applied to your account. We appreciate your continued partnership and attention to this matter.

Best regards,

David Miller
Senior Billing Coordinator",171,32307f8b616091d9c0a1e2cba7a67ca1437d7250256cd86164b5dc21192de759,2026-02-04,phish_invoice_fraud_006_orig
phish_invoice_fraud_007_p2,phish,invoice_fraud,paraphrase,friendly_tone,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Updating our payment details for Invoice #INV-88421

Hi Accounts Payable Team,

I hope you are all having a great week so far. I am reaching out to let you know that our finance department recently finished transitioning to a new corporate banking partner. We made this change to help streamline our international reconciliation processes, so we have updated our electronic payment instructions for all current and future obligations.

Regarding the Q3 administrative services billing cycle and Invoice #INV-88421, could you please make sure the payment is directed to our updated account? This is just a routine adjustment, but it is important to help us avoid any processing delays or accidental late fees from our old clearinghouse.

We would really appreciate it if you could log into our secure vendor portal at https://secure-portal.example to verify the new routing info and update your records. If you need anything else or have questions, just submit a ticket through the portal. Thanks for your help!

Best regards,

The Billing Department",167,8aad4be6436022b30e8274aef383e4790b7974fe3428841569b0db0e345f02a6,2026-02-04,phish_invoice_fraud_007_orig
phish_invoice_fraud_007_p3,phish,invoice_fraud,paraphrase,reduced_urgency,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Update to Vendor Remittance Procedures

Dear Accounts Payable Team,

I am writing to inform you of a scheduled change regarding our corporate banking arrangements. As part of our ongoing efforts to improve internal reconciliation and simplify international transfers, we have successfully transitioned to a new banking partner. We would appreciate it if you could update your records to reflect our new electronic payment instructions when you have a moment.

This administrative adjustment applies to all upcoming disbursements, including the current billing cycle for Invoice #INV-88421. To ensure that our accounts remain synchronized, please log into our secure vendor management portal at https://secure-portal.example to retrieve the updated routing and account details at your earliest convenience. 

Updating these records now will help maintain a smooth payment process for our future transactions. If your team requires any additional documentation or if there are specific internal forms we need to complete to facilitate this change, please let us know. Thank you for your continued partnership and assistance.

Best regards,

The Billing Department",170,89bd61092c2e39aa796d2c0a16a5405047029dd583255033fa108feb59bce3ac,2026-02-04,phish_invoice_fraud_007_orig
phish_invoice_fraud_007_p4,phish,invoice_fraud,paraphrase,structural_rewrite,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Update to Vendor Remittance Procedures - Invoice #INV-88421

Dear Accounts Payable Team,

Our finance department has recently transitioned to a new corporate banking partner to streamline our international reconciliation processes. As a result, we have updated our electronic payment instructions effective immediately for all future and outstanding obligations.

Regarding the Q3 administrative services billing cycle, specifically Invoice #INV-88421, please ensure that your disbursement is directed to these updated account details. This routine administrative adjustment is necessary to prevent processing delays or unintentional late fees associated with our previous clearinghouse. We kindly request that you log into our secure vendor management portal at https://secure-portal.example to verify the new routing information and update your internal records accordingly.

We appreciate your prompt cooperation in ensuring our records remain synchronized. If you require further documentation or have questions regarding this transition, please submit a ticket through the portal. Thank you for your continued partnership and professional assistance with this matter.

Best regards,

The Billing Department",162,e9cd4b3ccf613042ba72d46aff3bf07618f52d9d354d0b52b3946f2cf339cb3e,2026-02-04,phish_invoice_fraud_007_orig
phish_invoice_fraud_007_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Update to Vendor Remittance Procedures - Invoice #INV-88421

Dear Accounts Payable Team,

Please be advised that our finance department has recently completed a transition to a new corporate banking partner to better streamline our international reconciliation processes. Consequently, we have updated our electronic payment instructions effective today for all outstanding and future obligations.

Regarding the current billing cycle for Q3 administrative services, specifically Invoice #INV-88421, please ensure that the disbursement is directed to our updated account details. This routine administrative adjustment is necessary to ensure the seamless processing of funds and to avoid any potential issues associated with our previous clearinghouse. We kindly request that you log into our secure vendor management portal at https://secure-portal.example to view the updated routing information and synchronize your internal records accordingly.

We appreciate your cooperation in ensuring our records remain consistent during this transition. If you require any further documentation or have questions regarding this change, please submit a ticket through the portal. Thank you for your continued partnership and professional assistance with this matter.

Best regards,

The Billing Department",177,674997fa74573f1b71364848e85d0c9df09d16c01938616933d6652c244f42aa,2026-02-04,phish_invoice_fraud_007_orig
phish_invoice_fraud_008_p1,phish,invoice_fraud,paraphrase,professional_polish,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent Update Regarding Outstanding Invoice INV-88429-B

Dear Accounts Payable Team,

I am writing from the billing department at Global Tech Solutions regarding the outstanding balance for your Q3 software licensing. Our organization is currently preparing for an extensive internal financial system migration scheduled for this upcoming weekend. To ensure your recent service renewals are processed accurately before this transition occurs, we require a brief confirmation of your current payment details.

Due to these infrastructure improvements, we have transitioned to a new secure payment processing center. Please log in to our updated remittance portal at https://secure-portal.example to verify your account information and view the finalized invoice for your department. Completing this update by Friday afternoon will prevent any potential service interruptions during our system maintenance window.

We appreciate your prompt attention to this administrative matter and value our ongoing partnership. If you have any specific questions regarding the line items on invoice INV-88429-B, please reach out to our support desk directly through the portal interface.

Best regards,

Mark Sterling
Senior Billing Coordinator",172,ba5cf11fbc925b3df42fe491994bad7a11204fb397253b64660f46241210177d,2026-02-04,phish_invoice_fraud_008_orig
phish_invoice_fraud_008_p2,phish,invoice_fraud,paraphrase,friendly_tone,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Quick update on your invoice (INV-88429-B)

Hi there,

I hope you’re having a great week so far! I’m reaching out from the billing team at Global Tech Solutions regarding the outstanding balance for your Q3 software licensing. We are actually getting ready for a big internal financial system update this coming weekend, and I want to make sure your recent service renewals are processed perfectly before the transition happens.

Because of these infrastructure changes, we have moved everything over to a new secure payment processing center. Could you please take a quick moment to log in to our updated remittance portal at https://secure-portal.example? From there, you can verify your account information and view the finalized invoice for your department.

If you could complete this update by Friday afternoon, it would really help us avoid any service interruptions during our maintenance window. We truly value our partnership and appreciate your help with this administrative step. If you have any questions at all, just reach out through the portal.

Best,

Mark Sterling
Senior Billing Coordinator",174,1ebe11f05a622e1627bbeeed9e14e0b06927dab14e750da9013d6a949e671df4,2026-02-04,phish_invoice_fraud_008_orig
phish_invoice_fraud_008_p3,phish,invoice_fraud,paraphrase,reduced_urgency,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine account update for Invoice INV-88429-B

Dear Accounts Payable Team,

I hope you are having a productive week. I am reaching out from the billing department at Global Tech Solutions to provide a routine update regarding the outstanding balance for your Q3 software licensing. As part of our commitment to improving our administrative processes, we are gradually transitioning our clients to a new secure payment processing center over the coming weeks.

When you have a moment in your schedule, we would appreciate it if you could log in to our updated remittance portal at https://secure-portal.example. This will allow you to verify your current account information and view the finalized invoice for your department. There is no immediate rush, but completing this verification at your convenience will ensure that your future service renewals are processed smoothly within our new system.

We value our ongoing partnership and appreciate your assistance with these standard administrative updates. If you have any questions regarding the specific line items on invoice INV-88429-B, please feel free to reach out via the portal.

Best regards,

Mark Sterling
Senior Billing Coordinator",183,cbf24755b0d6332bda1102297e418b791784ac289ca999d63db2c3ee049efa18,2026-02-04,phish_invoice_fraud_008_orig
phish_invoice_fraud_008_p4,phish,invoice_fraud,paraphrase,structural_rewrite,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Urgent Update Regarding Outstanding Invoice INV-88429-B

Dear Accounts Payable Team,

Regarding the outstanding balance for the Q3 software licensing period, Global Tech Solutions is currently preparing for a significant internal financial system update scheduled for this coming weekend. To ensure your recent service renewals are processed correctly before this transition, we require a brief confirmation of your payment details.

We have transitioned to a new secure payment processing center due to these infrastructure changes. Please log in to our updated remittance portal at https://secure-portal.example to verify your account information and view the finalized invoice for your department. Completing this update by Friday afternoon will prevent any service interruptions during our system maintenance window.

We value our ongoing partnership and appreciate your prompt attention to this administrative matter. If you have any specific questions regarding the line items on invoice INV-88429-B, please reach out to our support desk directly through the portal interface. Our team is available to assist you with any concerns during this transition period.

Best regards,

Mark Sterling
Senior Billing Coordinator",174,4b10a2ccf2d0e39bd091cb993ce379efb03a3fd3bb6ed92ff0b0f54f63046d1f,2026-02-04,phish_invoice_fraud_008_orig
phish_invoice_fraud_008_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Follow-up on recent licensing invoice INV-88429-B

Dear Accounts Payable Team,

I am writing from the billing department at Global Tech Solutions regarding the outstanding balance for your Q3 software licensing period. Our team is currently preparing for an internal financial system migration scheduled for this upcoming weekend. To ensure that your recent service renewals are recorded correctly within the new environment, we would appreciate a brief confirmation of your current payment details.

As part of these infrastructure improvements, we have transitioned to a new secure payment processing center. We kindly ask that you log in to our updated remittance portal at https://secure-portal.example to check your account information and view the finalized invoice for your department. Finalizing this update before the weekend will help maintain seamless service during our scheduled maintenance window.

We appreciate your assistance with this administrative transition and value our ongoing partnership. Should you have any questions regarding the specific line items on invoice INV-88429-B, please reach out to us through the portal.

Best regards,

Mark Sterling
Senior Billing Coordinator",173,7a922c347964d43e90fa1ca9924e9888156ce97cc0176d430ae76faf87f0da99,2026-02-04,phish_invoice_fraud_008_orig
phish_invoice_fraud_009_p1,phish,invoice_fraud,paraphrase,professional_polish,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent Update: New Banking Instructions for Pending Invoices

Dear Accounts Payable Team,

I am writing to formally notify you of an update regarding our payment processing details for the upcoming fiscal quarter. To ensure full compliance with our internal security policies and to further streamline our international billing procedures, we have transitioned our primary accounts to a new institutional partner.

Please access the updated electronic remittance details for all future wire transfers and ACH payments through our secure administrative portal at https://secure-portal.example. This change is effective immediately and applies to invoice #INV-88291, which covers the Q3 professional services period. We kindly request that you update your internal records before the next scheduled disbursement to avoid any potential processing delays or administrative flags within our system.

We appreciate your continued partnership and cooperation with these routine updates. If you have any questions regarding this transition, please log into the portal to review the updated billing documentation. Thank you for your prompt attention to this matter.

Best regards,

David Miller
Senior Finance Manager",172,fb6cc3b406ee1c14c9619f606a8acd2c2a421a905d75b18307cd4ea774f4e284,2026-02-04,phish_invoice_fraud_009_orig
phish_invoice_fraud_009_p2,phish,invoice_fraud,paraphrase,friendly_tone,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Checking in: Quick update to our banking details

Hi Accounts Payable Team,

I hope you’re all having a productive week so far! I’m reaching out to share a quick update regarding our payment processing details for the upcoming fiscal quarter. To help us stay compliant with our internal security policies and keep our international billing running smoothly, we’ve recently moved our primary accounts over to a new institutional partner.

Could you please take a moment to grab our updated electronic remittance details for all future wire transfers and ACH payments? You can find everything you need on our secure administrative portal at https://secure-portal.example. This change is effective right away and applies to invoice #INV-88291 for our Q3 professional services. It would be great if you could update your records before the next disbursement to help us avoid any processing delays.

We truly appreciate your help with these routine updates! If you have any questions, feel free to log into the portal to review the documentation.

Best,

David Miller
Senior Finance Manager",172,bb0e774516b2f95f1bdf05d92bdeb583333831f698b027525ba855fa3a4ceebc,2026-02-04,phish_invoice_fraud_009_orig
phish_invoice_fraud_009_p3,phish,invoice_fraud,paraphrase,reduced_urgency,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine Update: New Banking Instructions for Pending Invoices

Dear Accounts Payable Team,

I am writing to provide an update regarding our payment processing details for the upcoming fiscal quarter. As part of our ongoing efforts to streamline international billing procedures and maintain compliance with internal policies, we have transitioned our primary accounts to a new institutional partner.

When you have a moment, please find the updated electronic remittance details for future wire transfers and ACH payments through our secure administrative portal at https://secure-portal.example. This change applies to invoice #INV-88291, covering the Q3 professional services period. We suggest updating your records at your earliest convenience before the next scheduled disbursement to ensure our records remain synchronized.

We appreciate your continued partnership and cooperation with these routine administrative adjustments. If you have any questions regarding this transition, please log into the portal to review the updated billing documentation whenever it is convenient for your team. Thank you for your assistance with this standard update.

Best regards,

David Miller
Senior Finance Manager",170,47a3e84d6dc7f9a6f876848ae42cd1e24fd550f47153eb36cd6b20a3eb292dc5,2026-02-04,phish_invoice_fraud_009_orig
phish_invoice_fraud_009_p4,phish,invoice_fraud,paraphrase,structural_rewrite,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Urgent Update: New Banking Instructions for Pending Invoices

Dear Accounts Payable Team,

Please be advised that we have recently transitioned our primary accounts to a new institutional partner. This change was implemented to streamline our international billing procedures and ensure full compliance with internal security policies. Consequently, our payment processing details for the upcoming fiscal quarter have been updated.

You can access the updated electronic remittance details for all future ACH payments and wire transfers via our secure administrative portal at https://secure-portal.example. This update is effective immediately and specifically applies to invoice #INV-88291 for the Q3 professional services period. To prevent any administrative flags or potential processing delays in our system, we kindly request that you update your records prior to the next scheduled disbursement.

If you have questions regarding this transition, please log into the portal to review the revised billing documentation. We appreciate your prompt attention to this matter and your continued partnership. Thank you for cooperating with these routine administrative updates.

Best regards,

David Miller
Senior Finance Manager",172,ca45e0adf504d7244475374f425115808ec0afa9c146d9ac6ca3bb7c1e162f52,2026-02-04,phish_invoice_fraud_009_orig
phish_invoice_fraud_009_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Updated Electronic Payment Information for Upcoming Invoices

Dear Accounts Payable Team,

I am writing to provide an update regarding our banking information for the upcoming fiscal quarter. To improve our international billing procedures and align with our current institutional partnerships, we have transitioned our primary remittance accounts to a new service provider.

Please access the updated electronic payment details for all future wire transfers and ACH disbursements through our secure administrative portal at https://secure-portal.example. This change is now active and applies to invoice #INV-88291, which covers the Q3 professional services period. We suggest updating your internal records prior to the next scheduled payment cycle to ensure the seamless processing of our pending statements.

We appreciate your continued cooperation with these routine administrative adjustments. If you have any questions regarding this transition, please log into the portal to review the updated billing documentation provided by our finance department. Thank you for your time and for your ongoing partnership with our firm.

Best regards,

David Miller
Senior Finance Manager",168,5a5ea6a221616e7a251bc7a006f4e26a22ec787cee310f693415098bf357d6f3,2026-02-04,phish_invoice_fraud_009_orig
phish_invoice_fraud_010_p1,phish,invoice_fraud,paraphrase,professional_polish,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent Update Regarding Outstanding Invoice INV-88294

Dear Accounts Payable Team,

I hope this message finds you well. I am contacting you from the Global Solutions billing department regarding the outstanding balance for your Q3 software licensing fees. We are currently undergoing an internal migration of our financial systems to improve our processing speed and security.

To ensure there is no disruption to your department’s service during this maintenance period, we kindly request that you update our remittance information in your vendor portal immediately. It is essential that the upcoming payment for invoice INV-88294 is directed to our new corporate account to maintain uninterrupted access to your enterprise tools.

Please log in to our secure verification site at https://secure-portal.example to confirm the updated banking details and download the revised electronic statement. We appreciate your prompt attention to this administrative matter, as it helps us avoid any potential service delays. If you have any questions regarding these changes, please reach out via the portal.

Best regards,

David Henderson
Senior Billing Coordinator
Global Solutions Group",173,040f63ccd5f806b0a57ed3864e9fea4c34c406c7a029d940a7bc55c96c44245a,2026-02-04,phish_invoice_fraud_010_orig
phish_invoice_fraud_010_p2,phish,invoice_fraud,paraphrase,friendly_tone,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Checking in on Invoice INV-88294 and Account Updates

Hi Accounts Payable Team,

I hope you’re all having a great week so far! I’m reaching out from the Global Solutions billing team because we’re currently in the middle of a big internal move to a new financial system. We’re really excited about the upgrade since it’s going to make our processing much faster and more secure for everyone involved.

As part of this transition, we need a small favor to keep everything running smoothly. Could you please take a quick moment to update our remittance information in your vendor portal? We want to make sure the payment for invoice INV-88294 goes to the right place so there isn't any interruption to your software access.

You can easily confirm the new banking details and grab your revised statement by logging into our secure site at https://secure-portal.example. Thanks so much for your help with this administrative update! If you need anything else, just let me know.

Best,

David Henderson
Global Solutions Group",170,b91f2f04ec31fd5cf641e9b14ad4eb3e9d0ae1ad260ab8ab6b31ba4b7f7a82e0,2026-02-04,phish_invoice_fraud_010_orig
phish_invoice_fraud_010_p3,phish,invoice_fraud,paraphrase,reduced_urgency,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine update regarding payment details for INV-88294

Dear Accounts Payable Team,

I am writing to provide a standard update regarding your upcoming payment for invoice INV-88294. As part of an ongoing effort to improve our internal financial workflows, Global Solutions is currently transitioning to a new banking platform. This administrative change is part of our routine system maintenance scheduled for the current quarter.

When you have a moment, we would appreciate it if you could update our remittance information within your vendor management system. Ensuring these details are current will help streamline our future reconciliation processes. You can view the updated banking information and access your revised electronic statement by visiting our secure portal at https://secure-portal.example whenever your schedule permits.

We value your partnership and appreciate your assistance with this minor administrative adjustment. There is no immediate rush, but completing this update before your next payment cycle will ensure everything remains organized. If you have any questions, please feel free to reach out through the portal.

Best regards,

David Henderson
Senior Billing Coordinator
Global Solutions Group",177,9e0b113ee3bf8d7764babccc369535558a4098395c7ab502707799aa0f58bbf7,2026-02-04,phish_invoice_fraud_010_orig
